AÑO;NUI;Región;Trimestre;Mes;Categoría;Función;Género;Ocupados;CLASE_INDUSTRIA_II;EXPLICACIÓN_CLASE_INDUSTRIA
2006;20169;10;4;octubre;CONTRATO;Productivos_directos;hombres;378;HUMANO;
2006;20169;10;4;octubre;CONTRATO;Directivos;hombres;1;HUMANO;
2006;11180;10;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90045;10;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;90113;2;3;julio;CONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;CONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;CONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;CONTRATO;Directivos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;SUBCONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;SUBCONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;11180;10;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90113;2;3;julio;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;CONTRATO;Directivos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;CONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;3;julio;CONTRATO;Directivos;hombres;0;DERIVADOS DE ALGAS;
2006;14813;8;4;octubre;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;14813;8;4;octubre;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;14813;8;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;29;ANIMAL;
2006;14813;8;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;14813;8;4;octubre;CONTRATO;Flota;hombres;119;ANIMAL;
2006;14813;8;4;octubre;CONTRATO;Administrativos;hombres;16;ANIMAL;
2006;14813;8;4;octubre;CONTRATO;Productivos_indirectos;hombres;24;ANIMAL;
2006;14813;8;4;octubre;CONTRATO;Productivos_directos;hombres;39;ANIMAL;
2006;14813;8;4;octubre;CONTRATO;Directivos;hombres;3;ANIMAL;
2006;10736;8;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90113;2;3;julio;CONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;11180;10;4;octubre;CONTRATO;Flota;hombres;5;HUMANO;
2006;11180;10;4;octubre;CONTRATO;Administrativos;hombres;3;HUMANO;
2006;11180;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;3;HUMANO;
2006;11180;10;4;octubre;CONTRATO;Productivos_directos;hombres;16;HUMANO;
2006;11180;10;4;octubre;CONTRATO;Directivos;hombres;2;HUMANO;
2006;11833;13;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;11833;13;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;11833;13;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90061;2;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;90001;2;4;octubre;SUBCONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;SUBCONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;SUBCONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;CONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90113;2;4;octubre;SUBCONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;CONTRATO;Productivos_directos;hombres;4;DERIVADOS DE ALGAS;
2006;90001;2;4;octubre;CONTRATO;Directivos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;SUBCONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;SUBCONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;CONTRATO;Flota;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;CONTRATO;Administrativos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;CONTRATO;Productivos_indirectos;hombres;0;DERIVADOS DE ALGAS;
2006;90001;2;3;julio;CONTRATO;Productivos_directos;hombres;7;DERIVADOS DE ALGAS;
2006;14813;8;3;julio;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;90001;2;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;DERIVADOS DE ALGAS;
2006;17589;13;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;10736;8;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;17589;13;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;17589;13;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;17589;13;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;17589;13;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;17589;13;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;17589;13;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO;
2006;17589;13;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;17589;13;4;octubre;CONTRATO;Productivos_directos;hombres;10;HUMANO;
2006;17589;13;4;octubre;CONTRATO;Directivos;hombres;2;HUMANO;
2006;17589;13;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;13690;12;3;julio;CONTRATO;Productivos_directos;hombres;7;HUMANO;
2006;17589;13;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;13690;12;3;julio;CONTRATO;Productivos_indirectos;hombres;42;HUMANO;
2006;17589;13;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;17589;13;3;julio;CONTRATO;Administrativos;hombres;2;HUMANO;
2006;17589;13;3;julio;CONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;17589;13;3;julio;CONTRATO;Productivos_directos;hombres;10;HUMANO;
2006;17589;13;3;julio;CONTRATO;Directivos;hombres;2;HUMANO;
2006;90060;1;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;90060;1;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90060;1;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;2;HUMANO;
2006;90060;1;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90060;1;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;90060;1;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO;
2006;90060;1;4;octubre;CONTRATO;Productivos_indirectos;hombres;7;HUMANO;
2006;17589;13;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;13690;12;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;10950;8;3;julio;CONTRATO;Productivos_directos;hombres;52;ANIMAL;
2006;10950;8;3;julio;CONTRATO;Directivos;hombres;5;ANIMAL;
2006;10736;8;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;10736;8;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;10736;8;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;10736;8;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;10736;8;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;10736;8;3;julio;CONTRATO;Administrativos;hombres;0;HUMANO;
2006;10736;8;3;julio;CONTRATO;Productivos_indirectos;hombres;2;HUMANO;
2006;10736;8;3;julio;CONTRATO;Productivos_directos;hombres;14;HUMANO;
2006;10736;8;3;julio;CONTRATO;Directivos;hombres;3;HUMANO;
2006;13690;12;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;13690;12;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90060;1;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;13690;12;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;13690;12;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;13690;12;4;octubre;CONTRATO;Administrativos;hombres;9;HUMANO;
2006;13690;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;43;HUMANO;
2006;13690;12;4;octubre;CONTRATO;Productivos_directos;hombres;8;HUMANO;
2006;13690;12;4;octubre;CONTRATO;Directivos;hombres;1;HUMANO;
2006;13690;12;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;13690;12;3;julio;SUBCONTRATO;Administrativos;hombres;2;HUMANO;
2006;13690;12;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;13690;12;3;julio;SUBCONTRATO;Productivos_directos;hombres;56;HUMANO;
2006;13690;12;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;13690;12;3;julio;CONTRATO;Administrativos;hombres;11;HUMANO;
2006;13690;12;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;13703;4;3;julio;CONTRATO;Productivos_indirectos;hombres;15;ANIMAL;
2006;13703;4;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;13703;4;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;13703;4;4;octubre;CONTRATO;Flota;hombres;2;ANIMAL;
2006;13703;4;4;octubre;CONTRATO;Administrativos;hombres;2;ANIMAL;
2006;13703;4;4;octubre;CONTRATO;Productivos_indirectos;hombres;16;ANIMAL;
2006;13703;4;4;octubre;CONTRATO;Productivos_directos;hombres;26;ANIMAL;
2006;13703;4;4;octubre;CONTRATO;Directivos;hombres;1;ANIMAL;
2006;13703;4;3;julio;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;13703;4;3;julio;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;13703;4;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;13703;4;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;90060;1;4;octubre;CONTRATO;Productivos_directos;hombres;47;HUMANO;
2006;13703;4;3;julio;CONTRATO;Administrativos;hombres;2;ANIMAL;
2006;10122;2;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;13703;4;3;julio;CONTRATO;Productivos_directos;hombres;26;ANIMAL;
2006;13703;4;3;julio;CONTRATO;Directivos;hombres;1;ANIMAL;
2006;90089;5;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;90089;5;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90089;5;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90089;5;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90089;5;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;90089;5;4;octubre;CONTRATO;Administrativos;hombres;2;HUMANO;
2006;90089;5;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90089;5;4;octubre;CONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90089;5;4;octubre;CONTRATO;Directivos;hombres;1;HUMANO;
2006;28076;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;HUMANO;
2006;13703;4;3;julio;CONTRATO;Flota;hombres;2;ANIMAL;
2006;10122;2;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;10950;8;3;julio;CONTRATO;Flota;hombres;188;ANIMAL;
2006;90060;1;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90060;1;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;2;HUMANO;
2006;90060;1;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90060;1;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;90060;1;3;julio;CONTRATO;Administrativos;hombres;2;HUMANO;
2006;90060;1;3;julio;CONTRATO;Productivos_indirectos;hombres;8;HUMANO;
2006;90060;1;3;julio;CONTRATO;Productivos_directos;hombres;72;HUMANO;
2006;90060;1;3;julio;CONTRATO;Directivos;hombres;2;HUMANO;
2006;10122;2;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;10122;2;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;10122;2;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;13703;4;4;octubre;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;10122;2;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;13703;4;4;octubre;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;10122;2;4;octubre;CONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;10122;2;4;octubre;CONTRATO;Productivos_directos;hombres;3;HUMANO;
2006;10122;2;4;octubre;CONTRATO;Directivos;hombres;2;HUMANO;
2006;10122;2;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;10122;2;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;10122;2;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;10122;2;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;10122;2;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;10122;2;3;julio;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;10122;2;3;julio;CONTRATO;Productivos_indirectos;hombres;1;HUMANO;
2006;10122;2;3;julio;CONTRATO;Productivos_directos;hombres;1;HUMANO;
2006;90060;1;4;octubre;CONTRATO;Directivos;hombres;2;HUMANO;
2006;10122;2;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;23097;10;3;julio;CONTRATO;Productivos_directos;hombres;26;HUMANO;
2006;90020;3;3;julio;CONTRATO;Productivos_indirectos;hombres;2;ANIMAL;
2006;90020;3;3;julio;CONTRATO;Productivos_directos;hombres;6;ANIMAL;
2006;90020;3;3;julio;CONTRATO;Directivos;hombres;2;ANIMAL;
2006;11180;10;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;11180;10;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;11180;10;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;11180;10;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;11180;10;3;julio;CONTRATO;Flota;hombres;5;HUMANO;
2006;11180;10;3;julio;CONTRATO;Administrativos;hombres;3;HUMANO;
2006;11180;10;3;julio;CONTRATO;Productivos_indirectos;hombres;3;HUMANO;
2006;11180;10;3;julio;CONTRATO;Productivos_directos;hombres;13;HUMANO;
2006;90028;5;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;23097;10;3;julio;CONTRATO;Productivos_indirectos;hombres;6;HUMANO;
2006;90020;3;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;23097;10;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;90028;5;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;90028;5;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90028;5;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90028;5;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90028;5;4;octubre;CONTRATO;Flota;hombres;1;HUMANO;
2006;90028;5;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO;
2006;90028;5;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90028;5;4;octubre;CONTRATO;Productivos_directos;hombres;1;HUMANO;
2006;90028;5;4;octubre;CONTRATO;Directivos;hombres;0;HUMANO;
2006;90028;5;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;10950;8;3;julio;CONTRATO;Productivos_indirectos;hombres;21;ANIMAL;
2006;11180;10;3;julio;CONTRATO;Directivos;hombres;2;HUMANO;
2006;90020;3;4;octubre;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;10736;8;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;10736;8;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO;
2006;10736;8;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;10736;8;4;octubre;CONTRATO;Productivos_directos;hombres;14;HUMANO;
2006;10736;8;4;octubre;CONTRATO;Directivos;hombres;3;HUMANO;
2006;11248;12;4;octubre;SUBCONTRATO;Flota;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;SUBCONTRATO;Administrativos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;CONTRATO;Flota;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;CONTRATO;Administrativos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;11248;12;4;octubre;CONTRATO;Productivos_indirectos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;90020;3;3;julio;CONTRATO;Administrativos;hombres;2;ANIMAL;
2006;11248;12;4;octubre;CONTRATO;Directivos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;90020;3;3;julio;CONTRATO;Flota;hombres;0;ANIMAL;
2006;90020;3;4;octubre;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;90020;3;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;90020;3;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;90020;3;4;octubre;CONTRATO;Flota;hombres;0;ANIMAL;
2006;90020;3;4;octubre;CONTRATO;Administrativos;hombres;2;ANIMAL;
2006;90020;3;4;octubre;CONTRATO;Productivos_indirectos;hombres;2;ANIMAL;
2006;90020;3;4;octubre;CONTRATO;Productivos_directos;hombres;6;ANIMAL;
2006;90020;3;4;octubre;CONTRATO;Directivos;hombres;2;ANIMAL;
2006;90020;3;3;julio;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;90020;3;3;julio;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;90020;3;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;90028;5;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;11248;12;4;octubre;CONTRATO;Productivos_directos;hombres;0;SIN_OPERACIÓN;SIN_ABASTECIMIENTO
2006;10950;8;4;octubre;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;11182;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;4;HUMANO;
2006;11182;10;4;octubre;CONTRATO;Productivos_directos;hombres;4;HUMANO;
2006;11182;10;4;octubre;CONTRATO;Directivos;hombres;2;HUMANO;
2006;11182;10;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;11182;10;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;11182;10;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;11182;10;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;11182;10;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;11182;10;3;julio;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;11182;10;3;julio;CONTRATO;Productivos_indirectos;hombres;4;HUMANO;
2006;11182;10;3;julio;CONTRATO;Productivos_directos;hombres;14;HUMANO;
2006;90028;5;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;10950;8;4;octubre;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;11182;10;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;10950;8;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;10950;8;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;10950;8;4;octubre;CONTRATO;Flota;hombres;166;ANIMAL;
2006;10950;8;4;octubre;CONTRATO;Administrativos;hombres;5;ANIMAL;
2006;10950;8;4;octubre;CONTRATO;Productivos_indirectos;hombres;21;ANIMAL;
2006;10950;8;4;octubre;CONTRATO;Productivos_directos;hombres;53;ANIMAL;
2006;10950;8;4;octubre;CONTRATO;Directivos;hombres;5;ANIMAL;
2006;10950;8;3;julio;SUBCONTRATO;Flota;hombres;0;ANIMAL;
2006;10950;8;3;julio;SUBCONTRATO;Administrativos;hombres;0;ANIMAL;
2006;10950;8;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;ANIMAL;
2006;10950;8;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;ANIMAL;
2006;90045;10;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;11182;10;3;julio;CONTRATO;Directivos;hombres;2;HUMANO;
2006;22603;4;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;90028;5;3;julio;CONTRATO;Flota;hombres;1;HUMANO;
2006;90028;5;3;julio;CONTRATO;Administrativos;hombres;0;HUMANO;
2006;90028;5;3;julio;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90028;5;3;julio;CONTRATO;Productivos_directos;hombres;1;HUMANO;
2006;90028;5;3;julio;CONTRATO;Directivos;hombres;0;HUMANO;
2006;22603;4;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;22603;4;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;22603;4;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;22603;4;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;22603;4;4;octubre;CONTRATO;Flota;hombres;11;HUMANO;
2006;22603;4;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;22603;4;4;octubre;CONTRATO;Productivos_indirectos;hombres;41;HUMANO;
2006;11182;10;4;octubre;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;22603;4;4;octubre;CONTRATO;Directivos;hombres;1;HUMANO;
2006;11182;10;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;22603;4;3;julio;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;22603;4;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;22603;4;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;22603;4;3;julio;CONTRATO;Flota;hombres;11;HUMANO;
2006;22603;4;3;julio;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;22603;4;3;julio;CONTRATO;Productivos_indirectos;hombres;92;HUMANO;
2006;22603;4;3;julio;CONTRATO;Productivos_directos;hombres;5;HUMANO;
2006;22603;4;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;11182;10;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;11182;10;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;11182;10;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;10950;8;3;julio;CONTRATO;Administrativos;hombres;5;ANIMAL;
2006;22603;4;4;octubre;CONTRATO;Productivos_directos;hombres;2;HUMANO;
2006;22861;10;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90045;10;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;90093;10;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;22861;10;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;22861;10;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;22861;10;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;59;HUMANO;
2006;22861;10;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;22861;10;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;22861;10;4;octubre;CONTRATO;Administrativos;hombres;25;HUMANO;
2006;22861;10;4;octubre;CONTRATO;Productivos_indirectos;hombres;68;HUMANO;
2006;22861;10;4;octubre;CONTRATO;Productivos_directos;hombres;196;HUMANO;
2006;22861;10;4;octubre;CONTRATO;Directivos;hombres;1;HUMANO;
2006;90093;10;3;julio;CONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;22861;10;3;julio;SUBCONTRATO;Administrativos;hombres;59;HUMANO;
2006;90093;10;3;julio;CONTRATO;Administrativos;hombres;1;HUMANO;
2006;22861;10;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;22861;10;3;julio;CONTRATO;Flota;hombres;0;HUMANO;
2006;22861;10;3;julio;CONTRATO;Administrativos;hombres;21;HUMANO;
2006;22861;10;3;julio;CONTRATO;Productivos_indirectos;hombres;65;HUMANO;
2006;22861;10;3;julio;CONTRATO;Productivos_directos;hombres;157;HUMANO;
2006;22861;10;3;julio;CONTRATO;Directivos;hombres;1;HUMANO;
2006;19078;8;4;octubre;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;19078;8;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;19078;8;4;octubre;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;19078;8;4;octubre;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;19078;8;4;octubre;CONTRATO;Flota;hombres;0;HUMANO;
2006;19078;8;4;octubre;CONTRATO;Administrativos;hombres;0;HUMANO;
2006;22861;10;3;julio;SUBCONTRATO;Flota;hombres;0;HUMANO;
2006;90093;10;4;octubre;SUBCONTRATO;Administrativos;hombres;0;HUMANO;
2006;90114;11;3;julio;SUBCONTRATO;Productivos_indirectos;hombres;0;HUMANO;
2006;90114;11;3;julio;SUBCONTRATO;Productivos_directos;hombres;0;HUMANO;
2006;90114;11;3;julio;CONTRATO;Flota;hombres;30;HUMANO;
